Time,Pack V,Bus V,SOC,SOH,SOUE,Current,ChCLmt,DchCLmt,Aux. V,Max. CV,Min. CV,Dev. CV,Ave. CV,Max. CT,Min. CT,Dev. CT,Ave. CT,Iso. R,Board T,Max. ChV,Min. DchV,Max. I,Chg. kWh,Dch. kWh,Real V,Real I,Max DI,Max CI,P1_H_State,P1_H_Temp,P1_H_Current,P2_H_State,P2_H_Temp,P2_H_Current,P1S1 Cont. State,P1S2 Cont. State,P2S1 Cont. State,P2S2 Cont. State,P3S1 Cont. State,P3S2 Cont. State,Fan State,Heater State,Sys. State,WF State,P1 Warning,P1 Fault,P2 Warning,P2 Fault,P3 Warning,P3 Fault,MBMS_Warning,MBMS_Fault,S1_Vol,S1_SOC,S1_SOH,S1_CycleCnt,S1_Current,S1_ChCLmt,S1_DchCLmt,S1_Max. CV,S1_Min. CV,S1_Dev. CV,S1_Ave. CV,S1_Max. CT,S1_Min. CT,S1_Dev. CT,S1_Ave. CT,S2_Vol,S2_SOC,S2_SOH,S2_CycleCnt,S2_Current,S2_ChCLmt,S2_DchCLmt,S2_Max. CV,S2_Min. CV,S2_Dev. CV,S2_Ave. CV,S2_Max. CT,S2_Min. CT,S2_Dev. CT,S2_Ave. CT,
20-11-05 16:48:21,355.956,355.956,44,100,41,-9.6,80,160,23.796,3.713,3.699,0.014,3.706,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,356.2,48,100,5,0,40,80,3.713,3.701,0.012,3.708,27,26,1,26,355.956,44,100,9,-10.2,40,80,3.711,3.699,0.012,3.706,27,24,3,26,
20-11-05 16:48:27,356.444,356.444,44,100,41,-5.6,80,160,23.796,3.718,3.706,0.012,3.708,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.956,48,100,5,0,40,80,3.713,3.701,0.012,3.708,27,26,1,26,355.956,44,100,9,-9.6,40,80,3.711,3.699,0.012,3.706,27,24,3,26,
20-11-05 16:48:32,356.689,356.689,44,100,41,-3.9,80,160,23.789,3.718,3.708,0.01,3.711,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,356.689,48,100,5,0,40,80,3.718,3.708,0.01,3.711,27,26,1,26,356.444,44,100,9,-5.6,40,80,3.713,3.706,0.007,3.708,27,24,3,26,
20-11-05 16:48:37,356.689,356.689,44,100,41,-3.8,80,160,23.796,3.718,3.708,0.01,3.711,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,356.689,48,100,5,-0.1,40,80,3.718,3.711,0.007,3.713,27,26,1,26,356.689,44,100,9,-3.7,40,80,3.718,3.708,0.01,3.711,27,24,3,26,
20-11-05 16:48:42,355.468,355.468,44,100,40,-12.6,80,160,23.796,3.708,3.691,0.017,3.701,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,356.689,48,100,5,0.2,40,80,3.718,3.711,0.007,3.713,27,26,1,26,356.689,44,100,9,-3.9,40,80,3.718,3.708,0.01,3.711,27,24,3,26,
20-11-05 16:48:47,355.712,355.468,41,100,37,-10.6,80,160,23.789,3.708,3.694,0.014,3.701,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.712,41,100,5,-0.1,40,80,3.708,3.696,0.012,3.704,27,26,1,26,355.468,44,100,9,-12.6,40,80,3.706,3.691,0.015,3.701,27,24,3,26,
20-11-05 16:48:52,354.98,354.98,41,100,37,-14.1,80,160,23.782,3.704,3.687,0.017,3.696,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.98,41,100,5,0,40,80,3.704,3.687,0.017,3.699,27,26,1,26,355.468,44,100,9,-10.5,40,80,3.706,3.694,0.012,3.701,27,24,3,26,
20-11-05 16:48:57,355.956,355.956,41,100,37,-6.1,80,160,23.789,3.711,3.699,0.012,3.704,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.956,41,100,5,0.1,40,80,3.711,3.701,0.01,3.706,27,26,1,26,355.956,44,100,9,-6.1,40,80,3.711,3.699,0.012,3.704,27,24,3,26,
20-11-05 16:49:02,355.468,355.468,41,100,37,-9.5,80,160,23.804,3.706,3.694,0.012,3.699,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.712,41,100,5,0,40,80,3.706,3.696,0.01,3.701,27,26,1,26,355.468,44,100,9,-9.5,40,80,3.706,3.694,0.012,3.699,27,24,3,26,
20-11-05 16:49:07,355.956,355.712,41,100,37,-6.5,80,160,23.782,3.711,3.699,0.012,3.704,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.956,41,100,5,0.1,40,80,3.711,3.701,0.01,3.706,27,26,1,26,355.712,44,100,9,-6.5,40,80,3.708,3.699,0.009,3.704,27,24,3,26,
20-11-05 16:49:12,355.224,354.98,41,100,37,-11.7,80,160,23.796,3.704,3.689,0.015,3.696,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.224,41,100,5,0.2,40,80,3.704,3.691,0.013,3.699,27,26,1,26,354.98,44,100,9,-11.8,40,80,3.701,3.689,0.012,3.696,27,24,3,26,
20-11-05 16:49:17,355.468,355.468,41,100,37,-7.7,80,160,23.782,3.708,3.694,0.014,3.701,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.712,41,100,5,0,40,80,3.706,3.699,0.007,3.701,27,26,1,26,355.712,44,100,9,-7.6,40,80,3.706,3.694,0.012,3.701,27,24,3,26,
20-11-05 16:49:22,355.468,355.468,41,100,37,-7.3,80,160,23.774,3.708,3.694,0.014,3.701,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.712,41,100,5,0.1,40,80,3.708,3.699,0.009,3.704,27,26,1,26,355.712,44,100,9,-7.4,40,80,3.706,3.694,0.012,3.699,27,24,3,26,
20-11-05 16:49:27,355.224,354.98,41,100,37,-9.9,80,160,23.789,3.704,3.691,0.013,3.696,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.224,41,100,5,0,40,80,3.704,3.691,0.013,3.699,27,26,1,26,355.224,44,100,9,-10,40,80,3.701,3.691,0.01,3.696,27,24,3,26,
20-11-05 16:49:32,355.224,355.224,41,100,37,-8,80,160,23.782,3.706,3.694,0.012,3.699,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.468,41,100,5,0.2,40,80,3.706,3.694,0.012,3.699,27,26,1,26,355.224,44,100,9,-8.2,40,80,3.704,3.691,0.013,3.699,27,24,3,26,
20-11-05 16:49:38,355.224,354.98,41,100,37,-8.8,80,160,23.789,3.704,3.691,0.013,3.696,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.224,41,100,5,0,40,80,3.704,3.694,0.01,3.699,27,26,1,26,355.224,44,100,9,-8.8,40,80,3.701,3.691,0.01,3.696,27,24,3,26,
20-11-05 16:49:43,355.224,354.98,41,100,37,-8.8,80,160,23.789,3.704,3.691,0.013,3.696,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.224,41,100,5,0.1,40,80,3.704,3.691,0.013,3.699,27,26,1,26,355.224,44,100,9,-8.8,40,80,3.701,3.691,0.01,3.696,27,24,3,26,
20-11-05 16:49:48,354.98,354.98,41,100,37,-9.8,80,160,23.796,3.701,3.687,0.014,3.694,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.98,41,100,5,0,40,80,3.701,3.689,0.012,3.696,27,26,1,26,354.98,44,100,9,-9.9,40,80,3.701,3.687,0.014,3.694,27,24,3,26,
20-11-05 16:49:53,354.735,354.491,41,100,37,-11.1,80,160,23.796,3.699,3.684,0.015,3.691,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.735,41,100,5,0.1,40,80,3.699,3.687,0.012,3.694,27,26,1,26,354.735,43,100,9,-11.1,40,80,3.699,3.684,0.015,3.691,27,24,3,26,
20-11-05 16:49:58,355.224,354.98,41,100,37,-6.8,80,160,23.774,3.704,3.691,0.013,3.696,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.224,41,100,5,0,40,80,3.704,3.694,0.01,3.699,27,26,1,26,355.224,43,100,9,-6.8,40,80,3.701,3.691,0.01,3.696,27,24,3,26,
20-11-05 16:50:03,355.224,354.98,41,100,37,-7.3,80,160,23.789,3.701,3.691,0.01,3.696,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.224,41,100,5,0,40,80,3.701,3.694,0.007,3.699,27,26,1,26,355.224,43,100,9,-7.2,40,80,3.701,3.691,0.01,3.696,27,24,3,26,
20-11-05 16:50:08,354.247,354.247,41,100,37,-12.7,80,160,23.782,3.696,3.679,0.017,3.689,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.491,41,100,5,0,40,80,3.696,3.682,0.014,3.691,27,26,1,26,354.247,43,100,9,-12.7,40,80,3.694,3.679,0.015,3.689,27,24,3,26,
20-11-05 16:50:13,354.735,354.735,41,100,37,-8.5,80,160,23.789,3.699,3.687,0.012,3.691,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.98,41,100,5,0,40,80,3.699,3.689,0.01,3.694,27,26,1,26,354.735,43,100,9,-8.4,40,80,3.699,3.687,0.012,3.691,27,24,3,26,
20-11-05 16:50:18,354.98,354.98,41,100,37,-6.9,80,160,23.782,3.701,3.689,0.012,3.694,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.98,41,100,5,0.1,40,80,3.701,3.691,0.01,3.696,27,26,1,26,354.98,43,100,9,-7,40,80,3.699,3.689,0.01,3.694,27,24,3,26,
20-11-05 16:50:23,355.468,355.468,41,100,37,-3.9,80,160,23.796,3.704,3.694,0.01,3.696,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.468,41,100,5,0,40,80,3.704,3.696,0.008,3.699,27,26,1,26,355.224,43,100,9,-3.8,40,80,3.701,3.694,0.007,3.696,27,24,3,26,
20-11-05 16:50:28,355.712,355.468,41,100,37,-2.7,80,160,23.774,3.706,3.696,0.01,3.699,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.712,41,100,5,0,40,80,3.706,3.699,0.007,3.701,27,26,1,26,355.712,43,100,9,-2.8,40,80,3.704,3.696,0.008,3.699,27,24,3,26,
20-11-05 16:50:33,354.735,354.491,41,100,37,-9,80,160,23.789,3.699,3.687,0.012,3.691,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.735,41,100,5,-0.1,40,80,3.699,3.687,0.012,3.694,27,26,1,26,354.735,43,100,9,-9.2,40,80,3.699,3.687,0.012,3.691,27,24,3,26,
20-11-05 16:50:38,354.491,354.491,41,100,37,-9.9,80,160,23.782,3.696,3.682,0.014,3.689,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.735,41,100,5,0,40,80,3.699,3.684,0.015,3.691,27,26,1,26,354.491,43,100,9,-9.9,40,80,3.694,3.682,0.012,3.689,27,24,3,26,
20-11-05 16:50:43,354.735,354.735,41,100,37,-7.4,80,160,23.782,3.699,3.687,0.012,3.691,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.735,41,100,5,0,40,80,3.699,3.689,0.01,3.694,27,26,1,26,354.735,43,100,9,-7.2,40,80,3.699,3.687,0.012,3.691,27,24,3,26,
20-11-05 16:50:48,355.224,354.98,41,100,37,-5.2,80,160,23.774,3.701,3.691,0.01,3.694,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.224,41,100,5,0,40,80,3.701,3.694,0.007,3.696,27,26,1,26,354.98,43,100,9,-5.3,40,80,3.699,3.691,0.008,3.694,27,24,3,26,
20-11-05 16:50:53,355.712,355.468,41,100,37,-1.2,80,160,23.782,3.706,3.699,0.007,3.699,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.712,41,100,5,-0.2,40,80,3.706,3.699,0.007,3.701,27,26,1,26,355.712,43,100,9,-1,40,80,3.704,3.699,0.005,3.699,27,24,3,26,
20-11-05 16:50:58,356.2,355.956,41,100,37,0.9,80,160,23.782,3.711,3.701,0.01,3.704,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.956,41,100,5,-0.2,40,80,3.711,3.701,0.01,3.704,27,26,1,26,355.956,43,100,9,0.9,40,80,3.706,3.701,0.005,3.701,27,24,3,26,
20-11-05 16:51:03,354.247,354.003,41,100,37,-11.4,80,160,23.796,3.694,3.679,0.015,3.689,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.491,41,100,5,0.1,40,80,3.696,3.682,0.014,3.691,27,26,1,26,354.247,43,100,9,-11.5,40,80,3.694,3.682,0.012,3.689,27,24,3,26,
20-11-05 16:51:08,354.735,354.491,41,100,37,-7.8,80,160,23.789,3.699,3.687,0.012,3.691,27,24,3,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.735,41,100,5,0,40,80,3.699,3.687,0.012,3.694,27,26,1,26,354.735,43,100,9,-7.6,40,80,3.696,3.687,0.009,3.691,27,24,3,26,
20-11-05 16:51:14,354.247,354.003,41,100,37,-10.3,80,160,23.796,3.694,3.679,0.015,3.687,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.247,41,100,5,0.1,40,80,3.694,3.682,0.012,3.689,27,26,1,26,354.247,43,100,9,-10.4,40,80,3.694,3.679,0.015,3.689,27,24,3,26,
20-11-05 16:51:19,354.735,354.491,41,100,37,-6.9,80,160,23.796,3.699,3.687,0.012,3.691,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.735,41,100,5,0,40,80,3.699,3.687,0.012,3.691,27,26,1,26,354.735,43,100,9,-6.9,40,80,3.696,3.687,0.009,3.691,27,24,3,26,
20-11-05 16:51:24,353.759,353.759,41,100,37,-12.1,80,160,23.804,3.691,3.674,0.017,3.684,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.247,41,100,5,0,40,80,3.691,3.679,0.012,3.687,27,26,1,26,354.003,43,100,9,-12.2,40,80,3.691,3.674,0.017,3.684,27,24,3,26,
20-11-05 16:51:29,354.98,354.98,41,100,37,-3.8,80,160,23.796,3.699,3.691,0.008,3.691,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.224,41,100,5,0,40,80,3.699,3.691,0.008,3.694,28,26,2,26,354.98,43,100,9,-3.7,40,80,3.699,3.689,0.01,3.691,27,24,3,26,
20-11-05 16:51:34,355.224,354.98,41,100,37,-2.7,80,160,23.796,3.701,3.691,0.01,3.694,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.224,41,100,5,0.1,40,80,3.701,3.694,0.007,3.696,28,26,2,26,355.224,43,100,9,-2.7,40,80,3.699,3.691,0.008,3.694,27,24,3,26,
20-11-05 16:51:39,354.735,354.491,41,100,37,-6,80,160,23.789,3.699,3.687,0.012,3.691,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.735,41,100,5,0,40,80,3.699,3.689,0.01,3.691,28,26,2,26,354.735,43,100,9,-6,40,80,3.696,3.687,0.009,3.691,27,24,3,26,
20-11-05 16:51:44,354.247,354.247,41,100,37,-8.1,80,160,23.789,3.694,3.682,0.012,3.689,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.491,41,100,5,0,40,80,3.694,3.684,0.01,3.689,28,26,2,26,354.491,43,100,9,-7.9,40,80,3.694,3.682,0.012,3.689,27,24,3,26,
20-11-05 16:51:49,354.491,354.491,41,100,37,-6.8,80,160,23.789,3.694,3.684,0.01,3.689,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.491,41,100,5,0.1,40,80,3.696,3.687,0.009,3.691,28,26,2,26,354.491,43,100,9,-6.9,40,80,3.694,3.684,0.01,3.689,27,24,3,26,
20-11-05 16:51:54,355.224,354.98,41,100,37,-2.8,80,160,23.796,3.699,3.691,0.008,3.694,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.224,41,100,5,0,40,80,3.699,3.691,0.008,3.694,28,26,2,26,354.98,43,100,9,-2.7,40,80,3.699,3.691,0.008,3.691,27,24,3,26,
20-11-05 16:51:59,355.224,354.98,41,100,37,-1.7,80,160,23.782,3.701,3.694,0.007,3.694,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.224,41,100,5,0,40,80,3.701,3.694,0.007,3.696,28,26,2,26,355.224,43,100,9,-1.6,40,80,3.699,3.694,0.005,3.694,27,24,3,26,
20-11-05 16:52:04,354.247,354.247,41,100,37,-7.7,80,160,23.789,3.694,3.682,0.012,3.689,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.491,41,100,5,0,40,80,3.696,3.687,0.009,3.691,28,26,2,26,354.247,43,100,9,-7.6,40,80,3.694,3.684,0.01,3.689,27,24,3,26,
20-11-05 16:52:09,354.247,354.003,41,100,37,-8.5,80,160,23.796,3.694,3.679,0.015,3.687,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.247,41,100,5,0.1,40,80,3.694,3.682,0.012,3.689,28,26,2,26,354.247,43,100,9,-8.5,40,80,3.691,3.679,0.012,3.687,27,24,3,26,
20-11-05 16:52:14,354.491,354.491,41,100,37,-6.4,80,160,23.782,3.694,3.682,0.012,3.689,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.491,41,100,5,0,40,80,3.694,3.687,0.007,3.689,28,26,2,26,354.491,43,100,9,-6.4,40,80,3.694,3.682,0.012,3.689,27,24,3,26,
20-11-05 16:52:20,353.759,353.515,41,100,36,-11.5,80,160,23.796,3.689,3.674,0.015,3.682,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,353.759,41,100,5,0,40,80,3.689,3.677,0.012,3.684,28,26,2,26,353.759,43,100,9,-11.4,40,80,3.687,3.674,0.013,3.682,27,24,3,26,
20-11-05 16:52:25,355.224,354.98,41,100,37,0,80,160,23.789,3.701,3.694,0.007,3.694,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,355.224,41,100,5,0.1,40,80,3.699,3.691,0.008,3.694,28,26,2,26,355.224,43,100,9,-0.1,40,80,3.696,3.691,0.005,3.691,27,24,3,26,
20-11-05 16:52:30,354.247,354.247,41,100,36,-6.9,80,160,23.804,3.694,3.682,0.012,3.687,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.247,41,100,5,0,40,80,3.696,3.687,0.009,3.691,28,26,2,26,354.247,43,100,9,-6.8,40,80,3.694,3.684,0.01,3.689,27,24,3,26,
20-11-05 16:52:35,354.247,354.003,41,100,36,-6.8,80,160,23.789,3.694,3.682,0.012,3.687,28,24,4,26,10000,29,40,30,160,1490,1510,0,0,0,0,Idle,000,000.00,Idle,000,000.00,Close,Close,Open,Open,Open,Open,0x0,0x0,Drive,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,354.247,41,100,5,0,40,80,3.694,3.684,0.01,3.689,28,26,2,26,354.247,43,100,9,-6.9,40,80,3.691,3.682,0.009,3.687,27,24,3,26,
